# SYSTEM: Arnold's Cat map--- 
#		t  			  x1 			 y1 			 x2 			 y2 
  0.041000 	   -0.548180 	   -0.729243 	   -0.714348 	   -0.061580 
  0.042000 	   -0.157940 	   -0.887183 	   -0.490276 	   -0.551855 
  0.043000 	   -0.867735 	   -0.754917 	   -0.532407 	   -0.084263 
  0.044000 	   -0.819732 	   -0.574649 	   -0.149078 	   -0.233341 
  0.045000 	   -0.872805 	   -0.447454 	   -0.531496 	   -0.764837 
  0.046000 	   -0.510447 	   -0.957902 	   -0.827830 	   -0.592667 
  0.047000 	   -0.613562 	   -0.571464 	   -0.248328 	   -0.840995 
  0.048000 	   -0.068119 	   -0.639583 	   -0.337650 	   -0.178645 
  0.049000 	   -0.314884 	   -0.954467 	   -0.853946 	   -0.032592 
  0.050000 	   -0.662359 	   -0.616825 	   -0.740484 	   -0.773075 
  0.051000 	   -0.097793 	   -0.714619 	   -0.254043 	   -0.027119 
  0.052000 	   -0.222705 	   -0.937323 	   -0.535205 	   -0.562323 
  0.053000 	   -0.007733 	   -0.945056 	   -0.632733 	   -0.195056 
  0.054000 	   -0.210522 	   -0.155578 	   -0.460522 	   -0.655578 
  0.055000 	   -0.076621 	   -0.232198 	   -0.576621 	   -0.232198 
  0.056000 	   -0.385440 	   -0.617638 	   -0.385440 	   -0.617638 
  0.057000 	   -0.388519 	   -0.006157 	   -0.388519 	   -0.006157 
  0.058000 	   -0.783194 	   -0.789351 	   -0.783194 	   -0.789351 
  0.059000 	   -0.355739 	   -0.145090 	   -0.355739 	   -0.145090 
  0.060000 	   -0.856569 	   -0.001659 	   -0.856569 	   -0.001659 
  0.061000 	   -0.714797 	   -0.716457 	   -0.714797 	   -0.716457 
  0.062000 	   -0.146052 	   -0.862508 	   -0.146052 	   -0.862508 
  0.063000 	   -0.154611 	   -0.017120 	   -0.154611 	   -0.017120 
  0.064000 	   -0.326342 	   -0.343462 	   -0.326342 	   -0.343462 
  0.065000 	   -0.996147 	   -0.339609 	   -0.996147 	   -0.339609 
  0.066000 	   -0.331902 	   -0.671511 	   -0.331902 	   -0.671511 
  0.067000 	   -0.335315 	   -0.006825 	   -0.335315 	   -0.006825 
  0.068000 	   -0.677455 	   -0.684280 	   -0.677455 	   -0.684280 
  0.069000 	   -0.039190 	   -0.723471 	   -0.039190 	   -0.723471 
  0.070000 	   -0.801851 	   -0.525322 	   -0.801851 	   -0.525322 
  0.071000 	   -0.129025 	   -0.654346 	   -0.129025 	   -0.654346 
  0.072000 	   -0.912395 	   -0.566742 	   -0.912395 	   -0.566742 
  0.073000 	   -0.391533 	   -0.958275 	   -0.391533 	   -0.958275 
  0.074000 	   -0.741341 	   -0.699615 	   -0.741341 	   -0.699615 
  0.075000 	   -0.182297 	   -0.881912 	   -0.182297 	   -0.881912 
  0.076000 	   -0.246506 	   -0.128418 	   -0.246506 	   -0.128418 
  0.077000 	   -0.621429 	   -0.749847 	   -0.621429 	   -0.749847 
  0.078000 	   -0.992706 	   -0.742554 	   -0.992706 	   -0.742554 
  0.079000 	   -0.727966 	   -0.470520 	   -0.727966 	   -0.470520 
  0.080000 	   -0.926453 	   -0.396973 	   -0.926453 	   -0.396973 
  0.081000 	   -0.249878 	   -0.646851 	   -0.249878 	   -0.646851 
  0.082000 	   -0.146606 	   -0.793457 	   -0.146606 	   -0.793457 
  0.083000 	   -0.086670 	   -0.880127 	   -0.086670 	   -0.880127 
  0.084000 	   -0.053467 	   -0.933594 	   -0.053467 	   -0.933594 
  0.085000 	   -0.040527 	   -0.974121 	   -0.040527 	   -0.974121 
  0.086000 	   -0.055176 	   -0.029297 	   -0.055176 	   -0.029297 
  0.087000 	   -0.139648 	   -0.168945 	   -0.139648 	   -0.168945 
  0.088000 	   -0.448242 	   -0.617188 	   -0.448242 	   -0.617188 
  0.089000 	   -0.513672 	   -0.130859 	   -0.513672 	   -0.130859 
  0.090000 	   -0.158203 	   -0.289062 	   -0.158203 	   -0.289062 
  0.091000 	   -0.605469 	   -0.894531 	   -0.605469 	   -0.894531 
  0.092000 	   -0.105469 	   -0.000000 	   -0.105469 	   -0.000000 
  0.093000 	   -0.210938 	   -0.210938 	   -0.210938 	   -0.210938 
  0.094000 	   -0.632812 	   -0.843750 	   -0.632812 	   -0.843750 
  0.095000 	   -0.109375 	   -0.953125 	   -0.109375 	   -0.953125 
  0.096000 	   -0.171875 	   -0.125000 	   -0.171875 	   -0.125000 
  0.097000 	   -0.468750 	   -0.593750 	   -0.468750 	   -0.593750 
  0.098000 	   -0.531250 	   -0.125000 	   -0.531250 	   -0.125000 
  0.099000 	   -0.187500 	   -0.312500 	   -0.187500 	   -0.312500 

#Synchronisation Step: 0.056000
